timestamp,roll,pitch,yaw,thrust,motor[0],motor[1],motor[2],motor[3]
9618733907,-0.00013217152,0.0017683671,-0.00048261037,0.84798324,0.8489297,0.8461847,0.8495375,0.84728086
9618834317,0.0016591334,0.0014741553,-4.5648165e-05,0.8785699,0.8787554,0.8783037,0.8804691,0.8767512
9618931311,-7.762038e-05,0.0021678018,8.8693385e-05,0.8326107,0.83424985,0.83112806,0.8340372,0.83102757
9619031218,0.00027300164,0.00036895095,0.00042248465,0.76721406,0.767663,0.76751083,0.7672868,0.7663954
9619127295,0.0008615708,0.0017661907,0.00047536835,0.73675144,0.73227125,0.73107237,0.7323518,0.7303319
9619231524,0.00053076114,0.0010201444,0.00015227181,0.7004642,0.7010391,0.700158,0.7013319,0.6993275
9619331601,0.0008470947,0.0010694729,0.00013670529,0.6926084,0.69304955,0.6924085,0.69367963,0.69129574
9619431638,0.0023192302,0.0013875845,0.00022736532,0.71686196,0.71686816,0.717257,0.718818,0.7145044
9619531535,-8.845549e-05,0.0015040206,-0.00010286147,0.6745926,0.67562115,0.67338234,0.67569095,0.6736758
9619631232,0.0003051508,0.0012009394,0.000207287,0.6242675,0.62512416,0.62377673,0.62510914,0.6230598
9619731523,0.0012976478,0.00064154057,0.00018276405,0.58721495,0.5871656,0.5875868,0.5881715,0.58593565
9619831677,0.00033340312,0.0013233069,-0.00058071624,0.54124546,0.54157156,0.5398941,0.5427907,0.54072523
9619931682,-1.2017204e-05,0.0008323502,-0.0005633219,0.5628961,0.5630594,0.5617382,0.56390977,0.5628767
9620031804,-1.5960948e-05,0.0014145181,-0.0005192068,0.62552625,0.62613696,0.6239989,0.6269158,0.6250531
9620131945,0.00033969636,0.006851136,0.0002594476,0.6866745,0.6915492,0.68225765,0.6914886,0.6814022
9620232309,0.0014096221,0.0038189706,0.0001928992,0.72921443,0.73136413,0.72740513,0.73246545,0.7256228
9620332398,0.00034384962,-0.0024725995,0.00042400317,0.76558775,0.76399344,0.76793045,0.76368517,0.7667417
9620432463,-0.00026416854,-0.0016052956,-0.00035559747,0.7341504,0.7328739,0.734799,0.7331565,0.73577195
9620532911,-0.0036483312,0.0049924995,-0.00085741404,0.7143857,0.719067,0.7081907,0.71676475,0.7135201
9620632332,0.0018653988,-0.034026,0.00062671286,0.7068084,0.68230385,0.73241913,0.6831928,0.72931755
9620732482,0.00072974846,-0.0028035257,0.00027114476,0.70383215,0.7016957,0.7064471,0.7020037,0.70518184
9620832473,0.0010245272,0.009313499,0.00048085873,0.704504,0.7109501,0.69890666,0.71122915,0.69692993
9620932849,0.00096127344,-0.07653749,-0.0015554866,0.83918417,0.7833973,0.89222497,0.7867305,0.8943836
9621032511,0.0012040657,0.17739542,-0.0019500704,0.74388057,0.86722916,0.6170894,0.87140685,0.61979663
9621132556,-0.00020954636,0.13821512,-0.0007291844,0.728339,0.82561755,0.6297731,0.8265261,0.6314391
